3.60E+05,18264
3.62E+05,19184
3.64E+05,19453
3.66E+05,18741
3.68E+05,19087
3.69E+05,18171
3.71E+05,20825
3.73E+05,36441
3.75E+05,37486
3.77E+05,37303
3.79E+05,37639
3.81E+05,36536
3.83E+05,35850
3.85E+05,41581
3.87E+05,42979
3.89E+05,42490
3.91E+05,37992
3.93E+05,32454
3.95E+05,34049
3.97E+05,47598
3.99E+05,48622
4.01E+05,39868
4.03E+05,34511
4.04E+05,37234
4.06E+05,36675
4.08E+05,37945
4.10E+05,36593
4.12E+05,31669
4.14E+05,28682
4.16E+05,25944
4.18E+05,28443
4.20E+05,40232
4.22E+05,46847
4.24E+05,38315
4.26E+05,32600
4.28E+05,33349
4.30E+05,30598
4.32E+05,32009
4.34E+05,37599
4.36E+05,45999
4.38E+05,54945
4.40E+05,68394
4.41E+05,85735
4.43E+05,1.41E+05
4.45E+05,1.82E+05
4.47E+05,1.84E+05
4.49E+05,1.58E+05
4.51E+05,1.68E+05
4.53E+05,1.59E+05
4.55E+05,1.61E+05
4.57E+05,1.70E+05
4.59E+05,1.71E+05
4.61E+05,1.80E+05
4.63E+05,1.76E+05
4.65E+05,1.85E+05
4.67E+05,2.31E+05
4.69E+05,2.49E+05
4.71E+05,2.15E+05
4.73E+05,1.92E+05
4.75E+05,1.79E+05
4.76E+05,1.82E+05
4.78E+05,1.88E+05
4.80E+05,1.97E+05
4.82E+05,1.99E+05
4.84E+05,1.96E+05
4.86E+05,1.94E+05
4.88E+05,1.93E+05
4.90E+05,2.16E+05
4.92E+05,2.29E+05
4.94E+05,2.45E+05
4.96E+05,2.36E+05
4.98E+05,2.27E+05
5.00E+05,2.40E+05
5.02E+05,2.50E+05
5.04E+05,2.54E+05
5.06E+05,2.55E+05
5.08E+05,2.50E+05
5.10E+05,2.54E+05
5.11E+05,2.38E+05
5.13E+05,2.56E+05
5.15E+05,2.70E+05
5.17E+05,2.98E+05
5.19E+05,2.90E+05
5.21E+05,2.83E+05
5.23E+05,2.72E+05
5.25E+05,2.86E+05
5.27E+05,2.91E+05
5.29E+05,2.85E+05
5.31E+05,2.85E+05
5.33E+05,2.80E+05
5.35E+05,2.79E+05
5.37E+05,3.11E+05
5.39E+05,3.42E+05
5.41E+05,3.57E+05
5.43E+05,3.34E+05
5.45E+05,3.33E+05
5.46E+05,3.19E+05
5.48E+05,3.11E+05
5.50E+05,3.10E+05
5.52E+05,3.04E+05
5.54E+05,3.00E+05
5.56E+05,2.86E+05
5.58E+05,2.83E+05
5.60E+05,2.98E+05
5.62E+05,3.35E+05
5.64E+05,3.34E+05
5.66E+05,3.17E+05
5.68E+05,3.09E+05
5.70E+05,3.09E+05
5.72E+05,3.11E+05
5.74E+05,3.14E+05
5.76E+05,3.04E+05
5.78E+05,2.90E+05
5.80E+05,2.84E+05
5.81E+05,2.85E+05
5.83E+05,3.00E+05
5.85E+05,3.40E+05
5.87E+05,3.47E+05
5.89E+05,3.26E+05
5.91E+05,3.15E+05
5.93E+05,3.15E+05
5.95E+05,3.15E+05
5.97E+05,3.14E+05
5.99E+05,3.19E+05
6.01E+05,3.06E+05
6.03E+05,3.00E+05
6.05E+05,2.90E+05
6.07E+05,3.05E+05
6.09E+05,3.51E+05
6.11E+05,3.72E+05
6.13E+05,3.59E+05
6.15E+05,3.56E+05
6.16E+05,3.76E+05
6.18E+05,3.91E+05
6.20E+05,4.05E+05
6.22E+05,4.22E+05
6.24E+05,4.46E+05
6.26E+05,4.66E+05
6.28E+05,4.93E+05
6.30E+05,5.63E+05
6.32E+05,6.02E+05
6.34E+05,6.33E+05
6.36E+05,6.23E+05
6.38E+05,6.22E+05
6.40E+05,6.33E+05
6.42E+05,6.35E+05
6.44E+05,6.34E+05
6.46E+05,6.22E+05
6.48E+05,6.10E+05
6.50E+05,5.99E+05
6.51E+05,5.91E+05
6.53E+05,6.29E+05
6.55E+05,6.74E+05
6.57E+05,6.67E+05
6.59E+05,6.27E+05
6.61E+05,6.02E+05
6.63E+05,6.00E+05
6.65E+05,5.85E+05
6.67E+05,5.80E+05
6.69E+05,5.71E+05
6.71E+05,5.65E+05
6.73E+05,5.55E+05
6.75E+05,5.53E+05
6.77E+05,5.77E+05
6.79E+05,6.37E+05
6.81E+05,6.36E+05
6.83E+05,5.99E+05
6.85E+05,5.81E+05
6.86E+05,5.69E+05
6.88E+05,5.61E+05
6.90E+05,5.54E+05
6.92E+05,5.41E+05
6.94E+05,5.35E+05
6.96E+05,5.23E+05
6.98E+05,5.21E+05
7.00E+05,5.52E+05
7.02E+05,6.10E+05
7.04E+05,6.03E+05
7.06E+05,5.79E+05
7.08E+05,5.68E+05
7.10E+05,5.70E+05
7.12E+05,5.70E+05
7.14E+05,5.74E+05
7.16E+05,5.74E+05
7.18E+05,5.66E+05
7.20E+05,5.56E+05
7.21E+05,5.41E+05
7.23E+05,5.60E+05
7.25E+05,6.23E+05
7.27E+05,6.20E+05
7.29E+05,5.93E+05
7.31E+05,5.82E+05
7.33E+05,5.62E+05
7.35E+05,5.51E+05
7.37E+05,5.37E+05
7.39E+05,5.26E+05
7.41E+05,5.16E+05
7.43E+05,4.92E+05
7.45E+05,4.81E+05
7.47E+05,4.96E+05
7.49E+05,5.17E+05
7.51E+05,5.11E+05
7.53E+05,4.94E+05
7.55E+05,4.83E+05
7.56E+05,4.81E+05
7.58E+05,4.75E+05
7.60E+05,4.73E+05
7.62E+05,4.59E+05
7.64E+05,4.41E+05
7.66E+05,4.29E+05
7.68E+05,4.19E+05
7.70E+05,4.21E+05
7.72E+05,4.49E+05
7.74E+05,4.41E+05
7.76E+05,4.10E+05
7.78E+05,3.93E+05
7.80E+05,3.92E+05
7.82E+05,3.90E+05
7.84E+05,3.84E+05
7.86E+05,3.78E+05
7.88E+05,3.68E+05
7.90E+05,3.60E+05
7.91E+05,3.57E+05
7.93E+05,3.75E+05
7.95E+05,3.86E+05
7.97E+05,3.99E+05
7.99E+05,3.90E+05
8.01E+05,3.91E+05
8.03E+05,4.11E+05
8.05E+05,4.28E+05
8.07E+05,4.41E+05
8.09E+05,4.51E+05
8.11E+05,4.52E+05
8.13E+05,4.58E+05
8.15E+05,4.80E+05
8.17E+05,5.24E+05
8.19E+05,5.67E+05
8.21E+05,5.81E+05
8.23E+05,5.97E+05
8.25E+05,6.16E+05
8.26E+05,6.47E+05
8.28E+05,6.77E+05
8.30E+05,7.02E+05
8.32E+05,7.10E+05
8.34E+05,7.19E+05
8.36E+05,7.21E+05
8.38E+05,7.30E+05
8.40E+05,7.51E+05
8.42E+05,7.80E+05
8.44E+05,8.16E+05
8.46E+05,8.18E+05
8.48E+05,8.26E+05
8.50E+05,8.38E+05
8.52E+05,8.52E+05
8.54E+05,8.57E+05
